Date,Accident_Count,Avg_Severity,Avg_Temperature,Avg_Humidity,Avg_Visibility,Avg_Wind_Speed,Avg_Precipitation,Accident_Count_7d_MA,Accident_Count_30d_MA,Accident_Count_7d_Std,Accident_Count_Lag_1,Accident_Count_Lag_3,Accident_Count_Lag_7,Accident_Count_Lag_14,Accident_Count_Lag_30,Avg_Temperature_Lag_1,Avg_Humidity_Lag_1,Avg_Visibility_Lag_1,Avg_Temperature_Lag_7,Avg_Humidity_Lag_7,Avg_Visibility_Lag_7,Weather_Risk_Index
2016-02-26,27,2.5185185185185186,32.96666666666667,55.81481481481482,9.814814814814815,9.533333333333333,0.00962962962962963,41.142857142857146,47.15,29.80731773367389,51.0,58.0,72.0,18.0,,32.36862745098039,83.3529411764706,5.500980392156863,51.168055555555554,48.69444444444444,10.0,-0.31686282774324814
2016-02-27,6,2.8333333333333335,44.166666666666664,48.666666666666664,10.0,12.1,0.01,41.42857142857143,45.19047619047619,29.398736610366672,27.0,86.0,4.0,14.0,,32.96666666666667,55.81481481481482,9.814814814814815,61.275,47.0,10.0,-0.23335298494172252
2016-02-28,7,2.857142857142857,55.57142857142857,42.0,10.0,19.085714285714285,0.01,41.42857142857143,43.45454545454545,29.398736610366672,6.0,51.0,7.0,13.0,,44.166666666666664,48.666666666666664,10.0,49.0,83.85714285714286,6.857142857142857,0.4838010395811654
2016-02-29,36,2.3333333333333335,46.05833333333333,58.75,9.666666666666666,11.433333333333332,0.009722222222222222,38.714285714285715,43.130434782608695,28.808067653085676,7.0,27.0,55.0,62.0,,55.57142857142857,42.0,10.0,36.238181818181815,74.85454545454546,9.89090909090909,0.06183857537408677
2016-03-01,55,2.272727272727273,46.00909090909091,78.67272727272727,7.965454545454546,10.501818181818182,0.02909090909090909,38.285714285714285,43.625,28.493942547579493,36.0,6.0,58.0,84.0,,46.05833333333333,58.75,9.666666666666666,43.036206896551725,62.89655172413793,10.172413793103448,1.8728036617011434
2016-03-02,40,2.6,30.1325,55.775,9.5875,9.805,0.00875,31.714285714285715,43.48,19.559433237479748,55.0,7.0,86.0,51.0,,46.00909090909091,78.67272727272727,7.965454545454546,42.652325581395345,91.68604651162791,5.517441860465116,-0.2240046870348485
2016-03-03,64,2.5,30.9703125,86.296875,5.1359375,6.390625,0.00671875,33.57142857142857,44.26923076923077,22.14239630856862,40.0,36.0,51.0,73.0,,30.1325,55.775,9.5875,32.36862745098039,83.3529411764706,5.500980392156863,1.851696196654685
2016-03-04,58,2.603448275862069,32.05,87.62068965517241,5.793103448275862,7.403448275862068,0.009310344827586208,38.0,44.77777777777778,23.657275131905315,64.0,55.0,27.0,72.0,,30.9703125,86.296875,5.1359375,32.96666666666667,55.81481481481482,9.814814814814815,1.8434267054776257
2016-03-05,7,3.4285714285714284,33.94285714285714,80.14285714285714,7.285714285714286,6.771428571428571,0.022857142857142857,38.142857142857146,43.42857142857143,23.43379732657207,58.0,40.0,6.0,4.0,,32.05,87.62068965517241,5.793103448275862,44.166666666666664,48.666666666666664,10.0,1.478546908720369
2016-03-06,4,3.5,39.025,79.0,9.5,6.074999999999999,0.01,37.714285714285715,42.06896551724138,24.11579209919151,7.0,64.0,7.0,7.0,,33.94285714285714,80.14285714285714,7.285714285714286,55.57142857142857,42.0,10.0,-0.028138862020194222
2016-03-07,41,2.3902439024390243,54.697560975609754,48.48780487804878,10.0,11.439024390243903,0.00975609756097561,38.42857142857143,42.03333333333333,24.130597056138363,4.0,58.0,36.0,55.0,,39.025,79.0,9.5,46.05833333333333,58.75,9.666666666666666,-0.33084988785678665
2016-03-08,51,2.3529411764705883,62.37647058823529,44.76470588235294,10.0,11.70392156862745,0.01,37.857142857142854,43.5,23.716580497116137,41.0,7.0,55.0,58.0,7.0,54.697560975609754,48.48780487804878,10.0,46.00909090909091,78.67272727272727,7.965454545454546,-0.38192077803715835
2016-03-09,42,2.5,62.2452380952381,59.333333333333336,9.5,12.652380952380952,0.010238095238095237,38.142857142857146,42.9,23.758707676895845,51.0,4.0,40.0,86.0,60.0,62.37647058823529,44.76470588235294,10.0,30.1325,55.775,9.5875,0.3185225503522595
2016-03-10,72,2.611111111111111,58.295833333333334,92.70833333333333,5.536111111111111,8.940277777777778,0.01986111111111111,39.285714285714285,43.333333333333336,25.34899265397794,42.0,41.0,64.0,51.0,59.0,62.2452380952381,59.333333333333336,9.5,30.9703125,86.296875,5.1359375,2.6704597837276705
2016-03-11,61,2.360655737704918,48.48688524590164,76.8688524590164,9.475409836065573,8.565573770491802,0.009836065573770491,39.714285714285715,43.733333333333334,25.740462866301137,72.0,51.0,58.0,27.0,49.0,58.295833333333334,92.70833333333333,5.536111111111111,32.05,87.62068965517241,5.793103448275862,0.2375650304461378
